date,nav
2023-12-19,211.33
2023-12-20,211.33
2023-12-21,211.33
2023-12-22,211.33
2023-12-25,211.33
2023-12-26,211.33
2023-12-27,211.33
2023-12-28,211.33
2023-12-29,211.33
2024-01-02,211.33
2024-01-03,211.33
2024-01-04,211.33
2024-01-05,211.33
2024-01-08,211.33
2024-01-09,211.33
2024-01-10,211.33
2024-01-11,211.33
2024-01-12,211.33
2024-01-15,211.33
2024-01-16,211.33
2024-01-17,211.33
2024-01-18,211.33
2024-01-19,211.33
2024-01-22,211.33
2024-01-23,211.33
2024-01-24,211.33
2024-01-25,211.33
2024-01-26,211.33
2024-01-29,211.33
2024-01-30,211.33
2024-01-31,211.33
2024-02-01,211.33
2024-02-02,211.33
2024-02-05,211.33
2024-02-06,211.33
2024-02-07,211.33
2024-02-08,211.33
2024-02-19,211.33
2024-02-20,211.33
2024-02-21,211.33
2024-02-22,211.33
2024-02-23,211.33
2024-02-26,211.33
2024-02-27,211.33
2024-02-28,211.33
2024-02-29,211.33
2024-03-01,211.33
2024-03-04,211.33
2024-03-05,211.33
2024-03-06,211.33
2024-03-07,211.33
2024-03-08,211.33
2024-03-11,211.33
2024-03-12,211.33
2024-03-13,211.33
2024-03-14,211.33
2024-03-15,211.33
2024-03-18,211.33
2024-03-19,211.33
2024-03-20,211.33
2024-03-21,211.33
2024-03-22,211.33
2024-03-25,211.33
2024-03-26,211.33
2024-03-27,211.33
2024-03-28,211.33
2024-03-29,211.33
2024-04-01,211.33
2024-04-02,211.33
2024-04-03,211.33
2024-04-08,211.33
2024-04-09,211.33
2024-04-10,211.33
2024-04-11,211.33
2024-04-12,211.33
2024-04-15,211.33
2024-04-16,211.33
2024-04-17,211.33
2024-04-18,211.33
2024-04-19,211.33
2024-04-22,211.33
2024-04-23,211.33
2024-04-24,211.33
2024-04-25,211.33
2024-04-26,211.33
2024-04-29,211.33
2024-04-30,211.33
2024-05-06,211.33
2024-05-07,211.33
2024-05-08,211.33
2024-05-09,211.33
2024-05-10,211.33
2024-05-13,211.33
2024-05-14,211.33
2024-05-15,211.33
2024-05-16,211.33
2024-05-17,211.33
2024-05-20,211.33
2024-05-21,211.33
2024-05-22,211.33
2024-05-23,211.33
2024-05-24,211.33
2024-05-27,211.33
2024-05-28,211.33
2024-05-29,211.33
2024-05-30,211.33
2024-05-31,211.33
2024-06-03,211.33
2024-06-04,211.33
2024-06-05,211.33
2024-06-06,211.33
2024-06-07,211.33
2024-06-11,211.33
2024-06-12,211.33
2024-06-13,211.33
2024-06-14,211.33
2024-06-17,211.33
2024-06-18,211.33
2024-06-19,211.33
2024-06-20,211.33
2024-06-21,211.33
2024-06-24,211.33
2024-06-25,211.33
2024-06-26,211.33
2024-06-27,211.33
2024-06-28,211.33
2024-07-01,211.33
2024-07-02,211.33
2024-07-03,211.33
2024-07-04,211.33
2024-07-05,211.33
2024-07-08,211.33
2024-07-09,211.33
2024-07-10,211.33
2024-07-11,211.33
2024-07-12,211.33
2024-07-15,211.33
2024-07-16,211.33
2024-07-17,211.33
2024-07-18,211.33
2024-07-19,211.33
2024-07-22,211.33
2024-07-23,211.33
2024-07-24,211.33
2024-07-25,211.33
2024-07-26,211.33
2024-07-29,211.33
2024-07-30,211.33
2024-07-31,211.33
2024-08-01,211.33
2024-08-02,211.33
2024-08-05,211.33
2024-08-06,211.33
2024-08-07,211.33
2024-08-08,211.33
2024-08-09,211.33
2024-08-12,211.33
2024-08-13,211.33
2024-08-14,211.33
2024-08-15,211.33
2024-08-16,211.33
2024-08-19,211.33
2024-08-20,211.33
2024-08-21,211.33
2024-08-22,211.33
2024-08-23,211.33
2024-08-26,211.33
2024-08-27,211.33
2024-08-28,211.33
2024-08-29,211.33
2024-08-30,211.33
2024-09-02,211.33
2024-09-03,211.33
2024-09-04,211.33
2024-09-05,211.33
2024-09-06,211.33
2024-09-09,211.33
2024-09-10,211.33
2024-09-11,211.33
2024-09-12,211.33
2024-09-13,211.33
2024-09-18,211.33
2024-09-19,211.33
2024-09-20,211.33
2024-09-23,211.33
2024-09-24,211.33
2024-09-25,211.33
2024-09-26,211.33
2024-09-27,211.33
2024-09-30,211.33
2024-10-08,211.33
2024-10-09,211.33
2024-10-10,211.33
2024-10-11,211.33
2024-10-14,211.33
2024-10-15,211.33
2024-10-16,211.33
2024-10-17,211.33
2024-10-18,211.33
2024-10-21,211.33
2024-10-22,211.33
2024-10-23,211.33
2024-10-24,211.33
2024-10-25,211.33
2024-10-28,211.33
2024-10-29,211.33
2024-10-30,211.33
2024-10-31,211.33
2024-11-01,211.33
2024-11-04,211.33
2024-11-05,211.33
2024-11-06,211.33
2024-11-07,211.33
2024-11-08,211.33
2024-11-11,211.33
2024-11-12,211.33
2024-11-13,211.33
2024-11-14,211.33
2024-11-15,211.33
2024-11-18,211.33
2024-11-19,211.33
2024-11-20,211.33
2024-11-21,211.33
2024-11-22,211.33
2024-11-25,211.33
2024-11-26,211.33
2024-11-27,211.33
2024-11-28,211.33
2024-11-29,211.33
2024-12-02,211.33
2024-12-03,211.33
2024-12-04,211.33
2024-12-05,211.33
2024-12-06,211.33
2024-12-09,211.33
2024-12-10,211.33
2024-12-11,211.33
2024-12-12,211.33
2024-12-13,211.33
2024-12-16,211.33
2024-12-17,211.33
2024-12-18,211.33
2024-12-19,211.33
2024-12-20,211.33
2024-12-23,211.33
2024-12-24,211.33
2024-12-25,211.33
2024-12-26,211.33
2024-12-27,211.33
2024-12-30,211.33
2024-12-31,211.33
2025-01-02,211.33
2025-01-03,211.33
2025-01-06,211.33
2025-01-07,211.33
2025-01-08,211.33
2025-01-09,211.33
2025-01-10,211.33
2025-01-13,211.33
2025-01-14,211.33
2025-01-15,211.33
2025-01-16,211.33
2025-01-17,211.33
2025-01-20,211.33
2025-01-21,211.33
2025-01-22,211.33
2025-01-23,211.33
2025-01-24,211.33
2025-01-27,211.33
2025-02-05,211.33
2025-02-06,211.33
2025-02-07,211.33
2025-02-10,211.33
2025-02-11,211.33
2025-02-12,211.33
2025-02-13,211.33
2025-02-14,211.33
2025-02-17,211.33
2025-02-18,211.33
2025-02-19,211.33
2025-02-20,211.33
2025-02-21,211.33
2025-02-24,211.33
2025-02-25,211.33
2025-02-26,211.33
2025-02-27,211.33
2025-02-28,211.33
2025-03-03,211.33
2025-03-04,211.33
2025-03-05,211.33
2025-03-06,211.33
2025-03-07,211.33
2025-03-10,211.33
2025-03-11,211.33
2025-03-12,211.33
2025-03-13,211.33
2025-03-14,211.33
2025-03-17,211.33
2025-03-18,211.33
2025-03-19,211.33
2025-03-20,211.33
2025-03-21,211.33
2025-03-24,211.33
2025-03-25,211.33
2025-03-26,211.33
2025-03-27,211.33
2025-03-28,211.33
