date,nav
2024-09-04,590711.28
2024-09-05,583202.2
2024-09-06,581808.96
2024-09-09,579049.67
2024-09-10,577078.66
2024-09-11,572836.4523575141
2024-09-12,570476.99
2024-09-13,569252.41
2024-09-18,557078.65
2024-09-19,566008.21
2024-09-20,551010.4911297503
2024-09-23,561827.95
2024-09-24,560495.93
2024-09-25,565534.74
2024-09-26,583988.74
2024-09-27,604662.35
2024-09-30,657226.29
2024-10-08,655528.52
2024-10-09,615060.01
2024-10-10,621032.27
2024-10-11,587411.42
2024-10-14,602839.03
2024-10-15,601378.3
2024-10-16,605189.7310878243
2024-10-17,606446.93
2024-10-18,619920.5
2024-10-21,620595.69
2024-10-22,619180.65
2024-10-23,624925.38
2024-10-24,631749.78
2024-10-25,645631.07
2024-10-28,665796.83
2024-10-29,664303.76
2024-10-30,665745.26
2024-10-31,676993.62
2024-11-01,652700.71
2024-11-04,656639.07
2024-11-05,654702.51
2024-11-06,657766.84
2024-11-07,678868.7922903119
2024-11-08,678080.56
2024-11-11,681825.32
2024-11-12,680003.47
2024-11-13,682909.86
2024-11-14,665024.01
2024-11-15,652521.29
2024-11-18,632102.54
2024-11-19,629794.93
2024-11-20,636900.52
2024-11-21,639478.65
2024-11-22,618067.72
2024-11-25,625638.1632416211
2024-11-26,623907.51
2024-11-27,632781.99
2024-11-28,639385.53
2024-11-29,645386.06
2024-12-02,654938.93
2024-12-03,653215.17
2024-12-04,642022.16
2024-12-05,651488.24
2024-12-06,656091.13
2024-12-09,651705.24
2024-12-10,649900.370974177
2024-12-11,658355.53
2024-12-12,666848.17
2024-12-13,651548.5
2024-12-16,642345.11
2024-12-17,640641.58
2024-12-18,649855.83
2024-12-19,653324.38
2024-12-20,667027.6560791277
2024-12-23,646437.77
2024-12-24,644400.73
2024-12-25,632197.05
2024-12-26,636956.01
2024-12-27,640828.89
2024-12-30,639338.56
2024-12-31,637630.73
2025-01-02,621371.39
2025-01-03,609669.53
2025-01-06,606670.61
2025-01-07,609426.884121257
2025-01-08,607820.554054367
2025-01-09,605221.25
2025-01-10,595374.9417298215
2025-01-13,594659.51
2025-01-14,611555.65
2025-01-15,609875.25
2025-01-16,609987.05
2025-01-17,601911.31
2025-01-20,605987.69
2025-01-21,603205.3786603028
2025-01-22,601679.5893773204
2025-01-23,603010.9833218094
2025-01-24,604855.2593622808
2025-01-27,608280.97
2025-02-05,598494.99
2025-02-06,597093.21
2025-02-07,598992.49
2025-02-10,601803.18
2025-02-11,605957.37
2025-02-12,605775.89
2025-02-13,604281.35
2025-02-14,609235.59
2025-02-17,612348.23
2025-02-18,614204.6
2025-02-19,615132.89
2025-02-20,613524.1
2025-02-21,612165.68
2025-02-24,614507.6900000001
2025-02-25,613735.94
2025-02-26,623046.02
2025-02-27,621388.95
2025-02-28,610314.67
2025-03-03,612003.3843545109
2025-03-04,619407.53
2025-03-05,623991.57
2025-03-06,622398.99
2025-03-07,624745.29
